,DayOfWeek,DayOfMonth,DayOfYear,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,UNSPECIFIED CULEX,MoonPhase,Sunrise,Sunset,USGS04087440,USGS05536105,USGS05536118,USGS05536121,USGS05536123,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Heat_1,Cool_1,Depth_1,Water1_1,SnowFall_1,PrecipTotal_1,StnPressure_1,SeaLevel_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,Depart_2,DewPoint_2,WetBulb_2,Heat_2,Cool_2,Depth_2,Water1_2,SnowFall_2,PrecipTotal_2,StnPressure_2,SeaLevel_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2,WnvPresent
3770,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3771,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3772,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3773,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3774,3,4,277,0,0,0,1,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3775,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3776,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3777,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3778,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3779,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3780,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3781,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3782,3,4,277,0,0,1,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3783,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,1
3784,3,4,277,0,1,0,0,0,0,0,0,22,6.851111111111111,18.462777777777777,-1.56,1.48,-2.39,-2.45,-2.59,82,51,67,10,56,61,0, 2,0,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,0,56,62,0, 5,0,0,0,0.00,29.39,30.03,4.6,17,5.9,0
3785,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3786,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3787,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3788,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3789,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3790,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3791,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3792,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3793,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3794,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3795,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3796,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3797,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3798,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3799,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3800,1,9,282,0,0,0,0,0,0,1,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3801,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3802,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3803,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3804,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3805,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3806,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3807,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3808,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3809,1,9,282,0,0,1,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3810,1,9,282,0,1,0,0,0,0,0,0,26,6.941944444444444,18.323611111111113,-1.61,1.28,-2.18,-2.22,-2.33,76,49,63, 8,44,53,2, 0,0,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,0,44,53,1, 0,0,0,0,0.00,29.27,29.93,12.1,28,13.3,0
3811,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3812,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3813,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3814,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3815,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3816,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3817,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3818,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3819,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3820,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3821,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3822,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3823,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3824,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3825,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3826,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3827,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3828,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3829,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3830,3,28,148,0,1,0,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3831,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3832,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3833,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3834,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3835,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3836,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3837,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3838,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3839,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3840,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3841,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3842,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3843,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3844,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3845,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3846,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3847,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3848,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3849,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3850,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3851,3,28,148,0,0,1,0,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3852,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
3853,3,28,148,0,0,0,1,0,0,0,0,4,5.330277777777778,20.2725,0.28,3.77,-1.74,-1.75,-1.77,62,54,58,-5,51,54,7, 0,0,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,0,51,54,5, 0,0,0,0,0.00,29.11,29.75,6.8,29,8.3,0
