# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-24 18:48:03 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04087440 LAKE MICHIGAN AT CHICAGO LOCK AT CHICAGO, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 04087440
#    DD parameter statistic   Description
#    01   00065     00003     Gage height, feet (Mean)
#    15   00065     00003     Gage height, feet (Mean), [(In Lock)]
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00065_00003	01_00065_00003_cd
USGS	04087440	2011-01-20	-1.53	A
USGS	04087440	2011-01-21	-1.61	A
USGS	04087440	2011-01-22	-1.60	A
USGS	04087440	2011-01-23	-1.48	A
USGS	04087440	2011-01-24	-1.75	A
USGS	04087440	2011-01-25	-1.65	A
USGS	04087440	2011-01-26	-1.62	A
USGS	04087440	2011-01-27	-1.67	A
USGS	04087440	2011-01-28	-1.62	A
USGS	04087440	2011-01-29	-1.47	A
USGS	04087440	2011-01-30	-1.34	A
USGS	04087440	2011-01-31	-1.30	A
USGS	04087440	2011-02-01	-0.62	A
USGS	04087440	2011-02-02	-0.59	A
USGS	04087440	2011-02-03	-1.95	A
USGS	04087440	2011-02-04	-2.26	A
USGS	04087440	2011-02-05	-1.84	A
USGS	04087440	2011-02-06	-1.54	A
USGS	04087440	2011-02-07	-1.36	A
USGS	04087440	2011-02-08	-1.62	A
USGS	04087440	2011-02-09	-2.00	A
USGS	04087440	2011-02-10	-2.02	A
USGS	04087440	2011-02-11	-1.92	A
USGS	04087440	2011-02-12	-1.93	A
USGS	04087440	2011-02-13	-2.11	A
USGS	04087440	2011-02-14	-1.76	A
USGS	04087440	2011-02-15	-2.01	A
USGS	04087440	2011-02-16	-1.80	A
USGS	04087440	2011-02-17	-1.88	A
USGS	04087440	2011-02-18	-2.04	A
USGS	04087440	2011-02-19	-1.95	A
USGS	04087440	2011-02-20	-1.60	A
USGS	04087440	2011-02-21	-1.08	A
USGS	04087440	2011-02-22	-1.39	A
USGS	04087440	2011-02-23	-1.71	A
USGS	04087440	2011-02-24	-1.62	A
USGS	04087440	2011-02-25	-1.51	A
USGS	04087440	2011-02-26	-1.61	A
USGS	04087440	2011-02-27	-1.58	A
USGS	04087440	2011-02-28	-1.53	A
USGS	04087440	2011-03-01	-2.01	A
USGS	04087440	2011-03-02	-1.71	A
USGS	04087440	2011-03-03	-1.75	A
USGS	04087440	2011-03-04	-1.45	A
USGS	04087440	2011-03-05	-1.03	A
USGS	04087440	2011-03-06	-1.36	A
USGS	04087440	2011-03-07	-1.56	A
USGS	04087440	2011-03-08	-1.42	A
USGS	04087440	2011-03-09	-1.16	A
USGS	04087440	2011-03-10	-1.26	A
USGS	04087440	2011-03-11	-1.63	A
USGS	04087440	2011-03-12	-1.76	A
USGS	04087440	2011-03-13	-1.54	A
USGS	04087440	2011-03-14	-1.51	A
USGS	04087440	2011-03-15	-1.46	A
USGS	04087440	2011-03-16	-1.63	A
USGS	04087440	2011-03-17	-1.77	A
USGS	04087440	2011-03-18	-1.68	A
USGS	04087440	2011-03-19	-1.56	A
USGS	04087440	2011-03-20	-1.41	A
USGS	04087440	2011-03-21	-1.43	A
USGS	04087440	2011-03-22	-1.25	A
USGS	04087440	2011-03-23	-0.74	A
USGS	04087440	2011-03-24	-1.02	A
USGS	04087440	2011-03-25	-1.31	A
USGS	04087440	2011-03-26	-1.18	A
USGS	04087440	2011-03-27	-1.29	A
USGS	04087440	2011-03-28	-1.43	A
USGS	04087440	2011-03-29	-1.48	A
USGS	04087440	2011-03-30	-1.43	A
USGS	04087440	2011-03-31	-1.48	A
USGS	04087440	2011-04-01	-1.55	A
USGS	04087440	2011-04-02	-1.62	A
USGS	04087440	2011-04-03	-1.53	A
USGS	04087440	2011-04-04	-1.39	A
USGS	04087440	2011-04-05	-1.69	A
USGS	04087440	2011-04-06	-1.44	A
USGS	04087440	2011-04-07	-1.34	A
USGS	04087440	2011-04-08	-1.25	A
USGS	04087440	2011-04-09	-1.34	A
USGS	04087440	2011-04-10	-1.43	A
USGS	04087440	2011-04-11	-1.49	A
USGS	04087440	2011-04-12	-1.37	A
USGS	04087440	2011-04-13	-1.32	A
USGS	04087440	2011-04-14	-1.00	A
USGS	04087440	2011-04-15	-0.67	A
USGS	04087440	2011-04-16	-0.80	A
USGS	04087440	2011-04-17	-1.31	A
USGS	04087440	2011-04-18	-1.27	A
USGS	04087440	2011-04-19	-0.76	A
USGS	04087440	2011-04-20	-0.91	A
USGS	04087440	2011-04-21	-1.20	A
USGS	04087440	2011-04-22	-1.00	A
USGS	04087440	2011-04-23	-1.08	A
USGS	04087440	2011-04-24	-1.12	A
USGS	04087440	2011-04-25	-0.97	A
USGS	04087440	2011-04-26	-0.87	A
USGS	04087440	2011-04-27	-0.84	A
USGS	04087440	2011-04-28	-1.10	A
USGS	04087440	2011-04-29	-1.02	A
USGS	04087440	2011-04-30	-0.86	A
USGS	04087440	2011-05-01	-0.83	A
USGS	04087440	2011-05-02	-0.92	A
USGS	04087440	2011-05-03	-0.77	A
USGS	04087440	2011-05-04	-0.90	A
USGS	04087440	2011-05-05	-1.01	A
USGS	04087440	2011-05-06	-0.89	A
USGS	04087440	2011-05-07	-0.77	A
USGS	04087440	2011-05-08	-0.66	A
USGS	04087440	2011-05-09	-0.65	A
USGS	04087440	2011-05-10	-0.56	A
USGS	04087440	2011-05-11	-0.53	A
USGS	04087440	2011-05-12	-0.65	A
USGS	04087440	2011-05-13	-0.57	A
USGS	04087440	2011-05-14	-0.33	A
USGS	04087440	2011-05-15	-0.11	A
USGS	04087440	2011-05-16	-0.35	A
USGS	04087440	2011-05-17	-0.48	A
USGS	04087440	2011-05-18	-0.51	A
USGS	04087440	2011-05-19	-0.63	A
USGS	04087440	2011-05-20	-0.64	A
USGS	04087440	2011-05-21	-0.57	A
USGS	04087440	2011-05-22	-0.64	A
USGS	04087440	2011-05-23	-0.68	A
USGS	04087440	2011-05-24	-0.58	A
USGS	04087440	2011-05-25	-0.22	A
USGS	04087440	2011-05-26	0.03	A
USGS	04087440	2011-05-27	-0.33	A
USGS	04087440	2011-05-28	-0.55	A
USGS	04087440	2011-05-29	-0.51	A
USGS	04087440	2011-05-30	-0.44	A
USGS	04087440	2011-05-31	-0.60	A
USGS	04087440	2011-06-01	-0.81	A
USGS	04087440	2011-06-02	-0.57	A
USGS	04087440	2011-06-03	-0.46	A
USGS	04087440	2011-06-04	-0.48	A
USGS	04087440	2011-06-05	-0.49	A
USGS	04087440	2011-06-06	-0.47	A
USGS	04087440	2011-06-07	-0.48	A
USGS	04087440	2011-06-08	-0.61	A
USGS	04087440	2011-06-09	-0.31	A
USGS	04087440	2011-06-10	-0.12	A
USGS	04087440	2011-06-11	-0.23	A
USGS	04087440	2011-06-12	-0.43	A
USGS	04087440	2011-06-13	-0.44	A
USGS	04087440	2011-06-14	-0.32	A
USGS	04087440	2011-06-15	-0.29	A
USGS	04087440	2011-06-16	-0.30	A
USGS	04087440	2011-06-17	-0.36	A
USGS	04087440	2011-06-18	-0.25	A
USGS	04087440	2011-06-19	-0.18	A
USGS	04087440	2011-06-20	-0.22	A
USGS	04087440	2011-06-21	-0.18	A
USGS	04087440	2011-06-22	-0.11	A
USGS	04087440	2011-06-23	-0.22	A
USGS	04087440	2011-06-24	-0.30	A
USGS	04087440	2011-06-25	-0.35	A
USGS	04087440	2011-06-26	-0.18	A
USGS	04087440	2011-06-27	-0.17	A
USGS	04087440	2011-06-28	-0.29	A
USGS	04087440	2011-06-29	-0.36	A
USGS	04087440	2011-06-30	-0.26	A
USGS	04087440	2011-07-01	-0.38	A
USGS	04087440	2011-07-02	-0.31	A
USGS	04087440	2011-07-03	-0.27	A
USGS	04087440	2011-07-04	-0.26	A
USGS	04087440	2011-07-05	-0.31	A
USGS	04087440	2011-07-06	-0.27	A
USGS	04087440	2011-07-07	-0.22	A
USGS	04087440	2011-07-08	-0.20	A
USGS	04087440	2011-07-09	-0.25	A
USGS	04087440	2011-07-10	-0.31	A
USGS	04087440	2011-07-11	-0.38	A
USGS	04087440	2011-07-12	-0.29	A
USGS	04087440	2011-07-13	-0.17	A
USGS	04087440	2011-07-14	-0.13	A
USGS	04087440	2011-07-15	-0.17	A
USGS	04087440	2011-07-16	-0.22	A
USGS	04087440	2011-07-17	-0.35	A
USGS	04087440	2011-07-18	-0.35	A
USGS	04087440	2011-07-19	-0.21	A
USGS	04087440	2011-07-20	-0.38	A
USGS	04087440	2011-07-21	-0.43	A
USGS	04087440	2011-07-22	-0.34	A
USGS	04087440	2011-07-23	-0.34	A
USGS	04087440	2011-07-24	-0.21	A
USGS	04087440	2011-07-25	-0.29	A
USGS	04087440	2011-07-26	-0.33	A
USGS	04087440	2011-07-27	-0.31	A
USGS	04087440	2011-07-28	-0.24	A
USGS	04087440	2011-07-29	-0.31	A
USGS	04087440	2011-07-30	-0.29	A
USGS	04087440	2011-07-31	-0.34	A
USGS	04087440	2011-08-01	-0.34	A
USGS	04087440	2011-08-02	-0.35	A
USGS	04087440	2011-08-03	-0.12	A
USGS	04087440	2011-08-04	-0.18	A
USGS	04087440	2011-08-05	-0.16	A
USGS	04087440	2011-08-06	-0.17	A
USGS	04087440	2011-08-07	-0.20	A
USGS	04087440	2011-08-08	-0.12	A
USGS	04087440	2011-08-09	-0.26	A
USGS	04087440	2011-08-10	-0.31	A
USGS	04087440	2011-08-11	-0.40	A
USGS	04087440	2011-08-12	-0.37	A
USGS	04087440	2011-08-13	-0.18	A
USGS	04087440	2011-08-14	0.21	A
USGS	04087440	2011-08-15	-0.15	A
USGS	04087440	2011-08-16	-0.25	A
USGS	04087440	2011-08-17	-0.31	A
USGS	04087440	2011-08-18	-0.27	A
USGS	04087440	2011-08-19	-0.34	A
USGS	04087440	2011-08-20	-0.32	A
USGS	04087440	2011-08-21	-0.31	A
USGS	04087440	2011-08-22	-0.42	A
USGS	04087440	2011-08-23	-0.70	A
USGS	04087440	2011-08-24	-0.52	A
USGS	04087440	2011-08-25	-0.44	A
USGS	04087440	2011-08-26	-0.46	A
USGS	04087440	2011-08-27	-0.27	A
USGS	04087440	2011-08-28	-0.22	A
USGS	04087440	2011-08-29	-0.43	A
USGS	04087440	2011-08-30	-0.53	A
USGS	04087440	2011-08-31	-0.44	A
USGS	04087440	2011-09-01	-0.39	A
USGS	04087440	2011-09-02	-0.54	A
USGS	04087440	2011-09-03	-0.51	A
USGS	04087440	2011-09-04	-0.33	A
USGS	04087440	2011-09-05	-0.02	A
USGS	04087440	2011-09-06	-0.13	A
USGS	04087440	2011-09-07	-0.16	A
USGS	04087440	2011-09-08	-0.08	A
USGS	04087440	2011-09-09	-0.22	A
USGS	04087440	2011-09-10	-0.35	A
USGS	04087440	2011-09-11	-0.51	A
USGS	04087440	2011-09-12	-0.69	A
USGS	04087440	2011-09-13	-0.58	A
USGS	04087440	2011-09-14	-0.61	A
USGS	04087440	2011-09-15	-0.56	A
USGS	04087440	2011-09-16	-0.60	A
USGS	04087440	2011-09-17	-0.59	A
USGS	04087440	2011-09-18	-0.67	A
USGS	04087440	2011-09-19	-0.61	A
USGS	04087440	2011-09-20	-0.81	A
USGS	04087440	2011-09-21	-0.87	A
USGS	04087440	2011-09-22	-0.83	A
USGS	04087440	2011-09-23	-0.63	A
USGS	04087440	2011-09-24	-0.57	A
USGS	04087440	2011-09-25	-0.53	A
USGS	04087440	2011-09-26	-0.47	A
USGS	04087440	2011-09-27	-0.49	A
USGS	04087440	2011-09-28	-0.50	A
USGS	04087440	2011-09-29	-0.72	A
USGS	04087440	2011-09-30	0.24	A
USGS	04087440	2011-10-01	-0.19	A
USGS	04087440	2011-10-02	-0.59	A
USGS	04087440	2011-10-03	-0.60	A
USGS	04087440	2011-10-04	-0.62	A
USGS	04087440	2011-10-05	-0.61	A
USGS	04087440	2011-10-06	-0.53	A
USGS	04087440	2011-10-07	-0.70	A
USGS	04087440	2011-10-08	-0.77	A
USGS	04087440	2011-10-09	-0.74	A
USGS	04087440	2011-10-10	-0.66	A
USGS	04087440	2011-10-11	-0.65	A
USGS	04087440	2011-10-12	-0.64	A
USGS	04087440	2011-10-13	-0.67	A
USGS	04087440	2011-10-14	-0.81	A
USGS	04087440	2011-10-15	-1.27	A
USGS	04087440	2011-10-16	-1.37	A
USGS	04087440	2011-10-17	-1.37	A
USGS	04087440	2011-10-18	-0.82	A
USGS	04087440	2011-10-19	0.18	A
USGS	04087440	2011-10-20	0.28	A
USGS	04087440	2011-10-21	-0.54	A
USGS	04087440	2011-10-22	-0.72	A
USGS	04087440	2011-10-23	-0.60	A
USGS	04087440	2011-10-24	-0.75	A
USGS	04087440	2011-10-25	-0.68	A
USGS	04087440	2011-10-26	-0.27	A
USGS	04087440	2011-10-27	-0.54	A
USGS	04087440	2011-10-28	-0.73	A
USGS	04087440	2011-10-29	-0.65	A
USGS	04087440	2011-10-30	-0.95	A
USGS	04087440	2011-10-31	-0.67	A
USGS	04087440	2011-11-01	-0.92	A
USGS	04087440	2011-11-02	-0.64	A
USGS	04087440	2011-11-03	-0.16	A
USGS	04087440	2011-11-04	-0.60	A
USGS	04087440	2011-11-05	-0.88	A
USGS	04087440	2011-11-06	-1.13	A
USGS	04087440	2011-11-07	-1.04	A
USGS	04087440	2011-11-08	-0.60	A
USGS	04087440	2011-11-09	-0.41	A
USGS	04087440	2011-11-10	-0.75	A
USGS	04087440	2011-11-11	-1.10	A
USGS	04087440	2011-11-12	-1.18	A
USGS	04087440	2011-11-13	-1.11	A
USGS	04087440	2011-11-14	-0.98	A
USGS	04087440	2011-11-15	-1.00	A
USGS	04087440	2011-11-16	-1.00	A
USGS	04087440	2011-11-17	-1.24	A
USGS	04087440	2011-11-18	-1.66	A
USGS	04087440	2011-11-19	-1.34	A
USGS	04087440	2011-11-20	-0.70	A
USGS	04087440	2011-11-21	-0.75	A
USGS	04087440	2011-11-22	-0.58	A
USGS	04087440	2011-11-23	-0.89	A
USGS	04087440	2011-11-24	-1.52	A
USGS	04087440	2011-11-25	-1.47	A
USGS	04087440	2011-11-26	-1.07	A
USGS	04087440	2011-11-27	-0.71	A
USGS	04087440	2011-11-28	-0.84	A
USGS	04087440	2011-11-29	-0.05	A
USGS	04087440	2011-11-30	-0.82	A
USGS	04087440	2011-12-01	-0.97	A
USGS	04087440	2011-12-02	-0.98	A
USGS	04087440	2011-12-03	-1.26	A
USGS	04087440	2011-12-04	-1.02	A
USGS	04087440	2011-12-05	-0.72	A
USGS	04087440	2011-12-06	-0.70	A
USGS	04087440	2011-12-07	-1.13	A
USGS	04087440	2011-12-08	-1.42	A
USGS	04087440	2011-12-09	-1.39	A
USGS	04087440	2011-12-10	-1.43	A
USGS	04087440	2011-12-11	-1.68	A
USGS	04087440	2011-12-12	-1.44	A
USGS	04087440	2011-12-13	-1.09	A
USGS	04087440	2011-12-14	-1.05	A
USGS	04087440	2011-12-15	-1.17	A
USGS	04087440	2011-12-16	-1.22	A
USGS	04087440	2011-12-17	-1.09	A
USGS	04087440	2011-12-18	-1.32	A
USGS	04087440	2011-12-19	-1.19	A
USGS	04087440	2011-12-20	-1.05	A
USGS	04087440	2011-12-21	-1.11	A
USGS	04087440	2011-12-22	-0.96	A
USGS	04087440	2011-12-23	-1.10	A
USGS	04087440	2011-12-24	-1.25	A
USGS	04087440	2011-12-25	-1.29	A
USGS	04087440	2011-12-26	-1.64	A
USGS	04087440	2011-12-27	-1.16	A
USGS	04087440	2011-12-28	-1.11	A
USGS	04087440	2011-12-29	-1.08	A
USGS	04087440	2011-12-30	-0.70	A
USGS	04087440	2011-12-31	-1.12	A
USGS	04087440	2012-01-01	-1.13	A
USGS	04087440	2012-01-02	-1.07	A
USGS	04087440	2012-01-03	-1.31	A
USGS	04087440	2012-01-04	-1.34	A
USGS	04087440	2012-01-05	-1.40	A
USGS	04087440	2012-01-06	-1.26	A
USGS	04087440	2012-01-07	-1.23	A
USGS	04087440	2012-01-08	-1.30	A
USGS	04087440	2012-01-09	-1.58	A
USGS	04087440	2012-01-10	-1.37	A
USGS	04087440	2012-01-11	-1.09	A
USGS	04087440	2012-01-12	-0.74	A
USGS	04087440	2012-01-13	-0.86	A
USGS	04087440	2012-01-14	-1.06	A
USGS	04087440	2012-01-15	-1.31	A
USGS	04087440	2012-01-16	-1.34	A
USGS	04087440	2012-01-17	-0.75	A
USGS	04087440	2012-01-18	-1.41	A
USGS	04087440	2012-01-19	-1.45	A
USGS	04087440	2012-01-20	-1.39	A
USGS	04087440	2012-01-21	-1.14	A
USGS	04087440	2012-01-22	-1.37	A
USGS	04087440	2012-01-23	-1.25	A
USGS	04087440	2012-01-24	-1.28	A
USGS	04087440	2012-01-25	-1.28	A
USGS	04087440	2012-01-26	-1.12	A
USGS	04087440	2012-01-27	-1.24	A
USGS	04087440	2012-01-28	-1.54	A
USGS	04087440	2012-01-29	-1.50	A
USGS	04087440	2012-01-30	-1.44	A
USGS	04087440	2012-01-31	-1.28	A
USGS	04087440	2012-02-01	-1.26	A
USGS	04087440	2012-02-02	-1.20	A
USGS	04087440	2012-02-03	-1.12	A
USGS	04087440	2012-02-04	-1.15	A
USGS	04087440	2012-02-05	-1.14	A
USGS	04087440	2012-02-06	-1.47	A
USGS	04087440	2012-02-07	-0.93	A
USGS	04087440	2012-02-08	-1.21	A
USGS	04087440	2012-02-09	-1.61	A
USGS	04087440	2012-02-10	-0.99	A
USGS	04087440	2012-02-11	-0.93	A
USGS	04087440	2012-02-12	-1.44	A
USGS	04087440	2012-02-13	-1.68	A
USGS	04087440	2012-02-14	-1.49	A
USGS	04087440	2012-02-15	-1.36	A
USGS	04087440	2012-02-16	-1.26	A
USGS	04087440	2012-02-17	-1.44	A
USGS	04087440	2012-02-18	-1.22	A
USGS	04087440	2012-02-19	-1.28	A
USGS	04087440	2012-02-20	-1.30	A
USGS	04087440	2012-02-21	-1.37	A
USGS	04087440	2012-02-22	-1.49	A
USGS	04087440	2012-02-23	-1.24	A
USGS	04087440	2012-02-24	-1.07	A
USGS	04087440	2012-02-25	-1.36	A
USGS	04087440	2012-02-26	-1.55	A
USGS	04087440	2012-02-27	-1.45	A
USGS	04087440	2012-02-28	-1.37	A
USGS	04087440	2012-02-29	-1.09	A
USGS	04087440	2012-03-01	-0.91	A
USGS	04087440	2012-03-02	-1.02	A
USGS	04087440	2012-03-03	-1.25	A
USGS	04087440	2012-03-04	-1.04	A
USGS	04087440	2012-03-05	-1.15	A
USGS	04087440	2012-03-06	-1.53	A
USGS	04087440	2012-03-07	-1.60	A
USGS	04087440	2012-03-08	-1.43	A
USGS	04087440	2012-03-09	-1.27	A
USGS	04087440	2012-03-10	-1.68	A
USGS	04087440	2012-03-11	-1.40	A
USGS	04087440	2012-03-12	-1.21	A
USGS	04087440	2012-03-13	-1.24	A
USGS	04087440	2012-03-14	-1.17	A
USGS	04087440	2012-03-15	-0.99	A
USGS	04087440	2012-03-16	-1.06	A
USGS	04087440	2012-03-17	-1.02	A
USGS	04087440	2012-03-18	-1.06	A
USGS	04087440	2012-03-19	-0.99	A
USGS	04087440	2012-03-20	-0.98	A
USGS	04087440	2012-03-21	-0.97	A
USGS	04087440	2012-03-22	-0.91	A
USGS	04087440	2012-03-23	-0.76	A
USGS	04087440	2012-03-24	-0.72	A
USGS	04087440	2012-03-25	-0.87	A
USGS	04087440	2012-03-26	-0.73	A
USGS	04087440	2012-03-27	-1.15	A
USGS	04087440	2012-03-28	-1.03	A
USGS	04087440	2012-03-29	-0.92	A
USGS	04087440	2012-03-30	-0.67	A
USGS	04087440	2012-03-31	-0.77	A
USGS	04087440	2012-04-01	-0.88	A
USGS	04087440	2012-04-02	-0.77	A
USGS	04087440	2012-04-03	-0.73	A
USGS	04087440	2012-04-04	-0.80	A
USGS	04087440	2012-04-05	-0.59	A
USGS	04087440	2012-04-06	-0.82	A
USGS	04087440	2012-04-07	-0.95	A
USGS	04087440	2012-04-08	-1.02	A
USGS	04087440	2012-04-09	-1.08	A
USGS	04087440	2012-04-10	-1.07	A
USGS	04087440	2012-04-11	-1.00	A
USGS	04087440	2012-04-12	-0.96	A
USGS	04087440	2012-04-13	-0.98	A
USGS	04087440	2012-04-14	-1.04	A
USGS	04087440	2012-04-15	-1.09	A
USGS	04087440	2012-04-16	-1.30	A
USGS	04087440	2012-04-17	-1.17	A
USGS	04087440	2012-04-18	-1.06	A
USGS	04087440	2012-04-19	-0.80	A
USGS	04087440	2012-04-20	-0.43	A
USGS	04087440	2012-04-21	-0.69	A
USGS	04087440	2012-04-22	-0.68	A
USGS	04087440	2012-04-23	-0.86	A
USGS	04087440	2012-04-24	-1.16	A
USGS	04087440	2012-04-25	-0.96	A
USGS	04087440	2012-04-26	-0.72	A
USGS	04087440	2012-04-27	-0.95	A
USGS	04087440	2012-04-28	-0.72	A
USGS	04087440	2012-04-29	-0.84	A
USGS	04087440	2012-04-30	-0.81	A
USGS	04087440	2012-05-01	-0.88	A
USGS	04087440	2012-05-02	-0.86	A
USGS	04087440	2012-05-03	-0.84	A
USGS	04087440	2012-05-04	-0.68	A
USGS	04087440	2012-05-05	-0.57	A
USGS	04087440	2012-05-06	-0.61	A
USGS	04087440	2012-05-07	-0.71	A
USGS	04087440	2012-05-08	-0.85	A
USGS	04087440	2012-05-09	-0.83	A
USGS	04087440	2012-05-10	-0.90	A
USGS	04087440	2012-05-11	-0.96	A
USGS	04087440	2012-05-12	-0.80	A
USGS	04087440	2012-05-13	-0.83	A
USGS	04087440	2012-05-14	-0.90	A
USGS	04087440	2012-05-15	-0.91	A
USGS	04087440	2012-05-16	-0.88	A
USGS	04087440	2012-05-17	-0.84	A
USGS	04087440	2012-05-18	-0.84	A
USGS	04087440	2012-05-19	-0.87	A
USGS	04087440	2012-05-20	-0.91	A
USGS	04087440	2012-05-21	-0.81	A
USGS	04087440	2012-05-22	-0.87	A
USGS	04087440	2012-05-23	-0.85	A
USGS	04087440	2012-05-24	-0.94	A
USGS	04087440	2012-05-25	-0.98	A
USGS	04087440	2012-05-26	-0.83	A
USGS	04087440	2012-05-27	-0.76	A
USGS	04087440	2012-05-28	-0.89	A
USGS	04087440	2012-05-29	-0.98	A
USGS	04087440	2012-05-30	-0.82	A
USGS	04087440	2012-05-31	-0.66	A
USGS	04087440	2012-06-01	-0.58	A
USGS	04087440	2012-06-02	-1.02	A
USGS	04087440	2012-06-03	-0.99	A
USGS	04087440	2012-06-04	-0.73	A
USGS	04087440	2012-06-05	-0.66	A
USGS	04087440	2012-06-06	-0.79	A
USGS	04087440	2012-06-07	-0.89	A
USGS	04087440	2012-06-08	-0.97	A
USGS	04087440	2012-06-09	-0.93	A
USGS	04087440	2012-06-10	-0.86	A
USGS	04087440	2012-06-11	-0.87	A
USGS	04087440	2012-06-12	-0.83	A
USGS	04087440	2012-06-13	-0.92	A
USGS	04087440	2012-06-14	-0.80	A
USGS	04087440	2012-06-15	-0.82	A
USGS	04087440	2012-06-16	-0.90	A
USGS	04087440	2012-06-17	-0.92	A
USGS	04087440	2012-06-18	-1.03	A
USGS	04087440	2012-06-19	-0.91	A
USGS	04087440	2012-06-20	-0.99	A
USGS	04087440	2012-06-21	-0.94	A
USGS	04087440	2012-06-22	-0.87	A
USGS	04087440	2012-06-23	-0.83	A
USGS	04087440	2012-06-24	-0.77	A
USGS	04087440	2012-06-25	-0.61	A
USGS	04087440	2012-06-26	-0.82	A
USGS	04087440	2012-06-27	-0.95	A
USGS	04087440	2012-06-28	-0.85	A
USGS	04087440	2012-06-29	-1.00	A
USGS	04087440	2012-06-30	-0.95	A
USGS	04087440	2012-07-01	-0.88	A
USGS	04087440	2012-07-02	-0.88	A
USGS	04087440	2012-07-03	-0.93	A
USGS	04087440	2012-07-04	-0.93	A
USGS	04087440	2012-07-05	-0.89	A
USGS	04087440	2012-07-06	-0.84	A
USGS	04087440	2012-07-07	-0.66	A
USGS	04087440	2012-07-08	-0.68	A
USGS	04087440	2012-07-09	-0.72	A
USGS	04087440	2012-07-10	-0.69	A
USGS	04087440	2012-07-11	-0.74	A
USGS	04087440	2012-07-12	-0.81	A
USGS	04087440	2012-07-13	-0.84	A
USGS	04087440	2012-07-14	-0.89	A
USGS	04087440	2012-07-15	-0.94	A
USGS	04087440	2012-07-16	-1.05	A
USGS	04087440	2012-07-17	-1.05	A
USGS	04087440	2012-07-18	-0.78	A
USGS	04087440	2012-07-19	-0.61	A
USGS	04087440	2012-07-20	-0.68	A
USGS	04087440	2012-07-21	-0.97	A
USGS	04087440	2012-07-22	-0.97	A
USGS	04087440	2012-07-23	-1.04	A
USGS	04087440	2012-07-24	-0.90	A
USGS	04087440	2012-07-25	-1.06	A
USGS	04087440	2012-07-26	-0.96	A
USGS	04087440	2012-07-27	-0.81	A
USGS	04087440	2012-07-28	-0.82	A
USGS	04087440	2012-07-29	-0.98	A
USGS	04087440	2012-07-30	-1.09	A
USGS	04087440	2012-07-31	-0.98	A
USGS	04087440	2012-08-01	-1.07	A
USGS	04087440	2012-08-02	-1.14	A
USGS	04087440	2012-08-03	-0.97	A
USGS	04087440	2012-08-04	-0.99	A
USGS	04087440	2012-08-05	-1.11	A
USGS	04087440	2012-08-06	-1.28	A
USGS	04087440	2012-08-07	-1.20	A
USGS	04087440	2012-08-08	-1.01	A
USGS	04087440	2012-08-09	-0.91	A
USGS	04087440	2012-08-10	-0.46	A
USGS	04087440	2012-08-11	-0.74	A
USGS	04087440	2012-08-12	-1.02	A
USGS	04087440	2012-08-13	-0.99	A
USGS	04087440	2012-08-14	-0.95	A
USGS	04087440	2012-08-15	-1.06	A
USGS	04087440	2012-08-16	-1.17	A
USGS	04087440	2012-08-17	-1.16	A
USGS	04087440	2012-08-18	-1.25	A
USGS	04087440	2012-08-19	-1.14	A
USGS	04087440	2012-08-20	-1.19	A
USGS	04087440	2012-08-21	-1.24	A
USGS	04087440	2012-08-22	-1.34	A
USGS	04087440	2012-08-23	-1.39	A
USGS	04087440	2012-08-24	-1.33	A
USGS	04087440	2012-08-25	-1.33	A
USGS	04087440	2012-08-26	-1.34	A
USGS	04087440	2012-08-27	-1.32	A
USGS	04087440	2012-08-28	-1.33	A
USGS	04087440	2012-08-29	-1.36	A
USGS	04087440	2012-08-30	-1.65	A
USGS	04087440	2012-08-31	-1.57	A
USGS	04087440	2012-09-01	-1.21	A
USGS	04087440	2012-09-02	-1.15	A
USGS	04087440	2012-09-03	-1.26	A
USGS	04087440	2012-09-04	-1.33	A
USGS	04087440	2012-09-05	-1.34	A
USGS	04087440	2012-09-06	-1.40	A
USGS	04087440	2012-09-07	-1.30	A
USGS	04087440	2012-09-08	-1.29	A
USGS	04087440	2012-09-09	-1.21	A
USGS	04087440	2012-09-10	-1.42	A
USGS	04087440	2012-09-11	-1.75	A
USGS	04087440	2012-09-12	-1.73	A
USGS	04087440	2012-09-13	-1.36	A
USGS	04087440	2012-09-14	-1.49	A
USGS	04087440	2012-09-15	-1.59	A
USGS	04087440	2012-09-16	-1.69	A
USGS	04087440	2012-09-17	-1.68	A
USGS	04087440	2012-09-18	-1.33	A
USGS	04087440	2012-09-19	-2.02	A
USGS	04087440	2012-09-20	-1.80	A
USGS	04087440	2012-09-21	-1.86	A
USGS	04087440	2012-09-22	-1.68	A
